timestamp,power_consumption_mW,device_id,label,phase
4223,78.22,2,0,normal
4224,43.45,2,0,normal
4225,65.48,2,0,normal
4226,64.84,2,0,normal
4227,80.79,2,0,normal
4228,72.28,2,0,normal
4229,76.26,2,0,normal
4230,125.61,2,0,normal
4231,84.47,2,0,normal
4232,95.62,2,0,normal
4233,113.06,2,0,normal
4234,137.19,2,0,normal
4235,129.1,2,0,normal
4236,122.45,2,0,normal
4237,149.65,2,0,normal
4238,120.05,2,0,normal
4239,140.19,2,0,normal
4240,142.99,2,0,normal
4241,117.5,2,0,normal
4242,112.22,2,0,normal
4243,104.08,2,0,normal
4244,108.77,2,0,normal
4245,92.77,2,0,normal
4246,62.55,2,0,normal
4247,96.97,2,0,normal
4248,71.9,2,0,normal
4249,85.08,2,0,normal
4250,70.36,2,0,normal
4251,58.67,2,0,normal
4252,57.59,2,0,normal
4253,85.64,2,0,normal
4254,43.22,2,0,normal
4255,52.35,2,0,normal
4256,45.89,2,0,normal
4257,105.69,2,0,normal
4258,67.52,2,0,normal
4259,56.65,2,0,normal
4260,88.25,2,0,normal
4261,115.93,2,0,normal
4262,129.87,2,0,normal
4263,120.3,2,0,normal
4264,116.02,2,0,normal
4265,133.6,2,0,normal
4266,116.48,2,0,normal
4267,157.04,2,0,normal
4268,138.87,2,0,normal
4269,173.77,2,0,normal
4270,140.11,2,0,normal
4271,109.02,2,0,normal
4272,194.06,2,0,scanning
4273,191.89,2,0,scanning
4274,163.09,2,0,scanning
4275,211.65,2,0,scanning
4276,225.99,2,0,scanning
4277,191.29,2,0,scanning
4278,200.63,2,0,scanning
4279,175.7,2,0,scanning
4280,247.6,2,0,scanning
4281,191.19,2,0,scanning
4282,187.91,2,0,scanning
4283,172.61,2,0,scanning
4284,167.32,2,0,scanning
4285,200.65,2,0,scanning
4286,228.97,2,0,scanning
4287,200.77,2,0,scanning
4288,216.24,2,0,scanning
4289,211.32,2,0,scanning
4290,225.96,2,0,scanning
4291,201.95,2,0,scanning
4292,265.23,2,0,scanning
4293,198.76,2,0,scanning
4294,197.46,2,0,scanning
4295,224.25,2,0,scanning
4296,182.32,2,0,scanning
4297,185.04,2,0,scanning
4298,175.58,2,0,scanning
4299,234.01,2,0,scanning
4300,176.57,2,0,scanning
4301,203.84,2,0,scanning
4302,242.36,2,0,scanning
4303,167.02,2,0,scanning
4304,237.06,2,0,scanning
4305,183.26,2,0,scanning
4306,268.04,2,0,scanning
4307,229.02,2,0,scanning
4308,154.77,2,0,scanning
4309,210.15,2,0,scanning
4310,218.36,2,0,scanning
4311,162.72,2,0,scanning
4312,200.72,2,0,scanning
4313,197.42,2,0,scanning
4314,195.67,2,0,scanning
4315,178.98,2,0,scanning
4316,229.04,2,0,scanning
4317,210.18,2,0,scanning
4318,256.7,2,0,scanning
4319,176.36,2,0,scanning
4320,29.7,2,0,idle
4321,38.73,2,0,idle
4322,36.47,2,0,idle
4323,19.57,2,0,idle
4324,25.61,2,0,idle
4325,34.71,2,0,idle
4326,31.78,2,0,idle
4327,19.88,2,0,idle
4328,28.17,2,0,idle
4329,27.76,2,0,idle
4330,38.45,2,0,idle
4331,33.53,2,0,idle
4332,26.82,2,0,idle
4333,47.16,2,0,idle
4334,28.18,2,0,idle
4335,40.37,2,0,idle
4336,25.03,2,0,idle
4337,30.71,2,0,idle
4338,26.25,2,0,idle
4339,19.23,2,0,idle
4340,28.75,2,0,idle
4341,37.68,2,0,idle
4342,29.82,2,0,idle
4343,34.4,2,0,idle
4344,32.35,2,0,idle
4345,31.89,2,0,idle
4346,34.3,2,0,idle
4347,23.94,2,0,idle
4348,13.44,2,0,idle
4349,24.44,2,0,idle
4350,28.45,2,0,idle
4351,34.16,2,0,idle
4352,29.48,2,0,idle
4353,39.04,2,0,idle
4354,36.45,2,0,idle
4355,22.51,2,0,idle
4356,32.9,2,0,idle
4357,22.14,2,0,idle
4358,29.44,2,0,idle
4359,27.67,2,0,idle
4360,39.01,2,0,idle
4361,38.13,2,0,idle
4362,25.65,2,0,idle
4363,10.0,2,0,idle
4364,33.06,2,0,idle
4365,31.53,2,0,idle
4366,33.14,2,0,idle
4367,38.86,2,0,idle
4368,52.9,2,0,normal
4369,76.97,2,0,normal
4370,82.01,2,0,normal
4371,77.57,2,0,normal
4372,48.76,2,0,normal
4373,48.76,2,0,normal
4374,58.54,2,0,normal
4375,47.28,2,0,normal
4376,70.99,2,0,normal
4377,61.56,2,0,normal
4378,83.94,2,0,normal
4379,104.59,2,0,normal
4380,81.14,2,0,normal
4381,96.6,2,0,normal
4382,128.16,2,0,normal
4383,141.77,2,0,normal
4384,142.31,2,0,normal
4385,143.21,2,0,normal
4386,120.82,2,0,normal
4387,126.42,2,0,normal
4388,158.95,2,0,normal
4389,136.4,2,0,normal
4390,130.5,2,0,normal
4391,108.06,2,0,normal
4392,105.76,2,0,normal
4393,118.19,2,0,normal
4394,132.73,2,0,normal
4395,102.38,2,0,normal
4396,89.43,2,0,normal
4397,95.01,2,0,normal
4398,73.7,2,0,normal
4399,91.66,2,0,normal
4400,62.51,2,0,normal
4401,77.34,2,0,normal
4402,39.05,2,0,normal
4403,61.92,2,0,normal
4404,56.22,2,0,normal
4405,49.72,2,0,normal
4406,66.85,2,0,normal
4407,52.06,2,0,normal
4408,86.45,2,0,normal
4409,73.58,2,0,normal
4410,92.67,2,0,normal
4411,110.63,2,0,normal
4412,111.67,2,0,normal
4413,124.58,2,0,normal
4414,141.56,2,0,normal
4415,142.19,2,0,normal
4416,115.79,2,0,normal
4417,118.91,2,0,normal
4418,145.61,2,0,normal
4419,142.47,2,0,normal
4420,133.19,2,0,normal
4421,117.49,2,0,normal
4422,130.72,2,0,normal
4423,116.84,2,0,normal
4424,106.41,2,0,normal
4425,120.65,2,0,normal
4426,86.32,2,0,normal
4427,74.81,2,0,normal
4428,74.13,2,0,normal
4429,80.27,2,0,normal
4430,47.18,2,0,normal
4431,58.88,2,0,normal
4432,70.93,2,0,normal
4433,48.35,2,0,normal
4434,56.5,2,0,normal
4435,66.38,2,0,normal
4436,73.69,2,0,normal
4437,70.44,2,0,normal
4438,91.76,2,0,normal
4439,106.5,2,0,normal
4440,78.02,2,0,normal
4441,130.02,2,0,normal
4442,86.59,2,0,normal
4443,131.75,2,0,normal
4444,119.68,2,0,normal
4445,143.73,2,0,normal
4446,143.03,2,0,normal
4447,117.55,2,0,normal
4448,110.57,2,0,normal
4449,133.23,2,0,normal
4450,145.91,2,0,normal
4451,115.59,2,0,normal
4452,139.55,2,0,normal
4453,97.03,2,0,normal
4454,111.67,2,0,normal
4455,129.92,2,0,normal
4456,81.28,2,0,normal
4457,113.8,2,0,normal
4458,74.68,2,0,normal
4459,112.19,2,0,normal
4460,64.8,2,0,normal
4461,65.46,2,0,normal
4462,57.58,2,0,normal
4463,53.58,2,0,normal
4464,71.61,2,0,normal
4465,55.54,2,0,normal
4466,74.01,2,0,normal
4467,52.5,2,0,normal
4468,65.19,2,0,normal
4469,70.34,2,0,normal
4470,89.77,2,0,normal
4471,146.55,2,0,normal
4472,72.82,2,0,normal
4473,157.73,2,0,normal
4474,116.92,2,0,normal
4475,132.72,2,0,normal
4476,141.7,2,0,normal
4477,157.86,2,0,normal
4478,156.2,2,0,normal
4479,169.52,2,0,normal
4480,141.29,2,0,normal
4481,124.53,2,0,normal
4482,126.35,2,0,normal
4483,120.28,2,0,normal
4484,117.71,2,0,normal
4485,88.76,2,0,normal
4486,99.9,2,0,normal
4487,89.06,2,0,normal
4488,98.94,2,0,normal
4489,68.82,2,0,normal
4490,64.81,2,0,normal
4491,57.03,2,0,normal
4492,46.11,2,0,normal
4493,62.2,2,0,normal
4494,50.64,2,0,normal
4495,66.97,2,0,normal
4496,67.2,2,0,normal
4497,110.86,2,0,normal
4498,76.27,2,0,normal
4499,94.72,2,0,normal
4500,94.83,2,0,normal
4501,111.7,2,0,normal
4502,129.72,2,0,normal
4503,137.06,2,0,normal
4504,133.9,2,0,normal
4505,141.0,2,0,normal
4506,157.94,2,0,normal
4507,157.84,2,0,normal
4508,143.21,2,0,normal
4509,158.21,2,0,normal
4510,149.55,2,0,normal
4511,137.35,2,0,normal
4512,99.24,2,0,normal
4513,106.37,2,0,normal
4514,109.38,2,0,normal
4515,102.91,2,0,normal
4516,118.62,2,0,normal
4517,88.19,2,0,normal
4518,37.54,2,0,normal
4519,62.16,2,0,normal
4520,92.88,2,0,normal
4521,48.38,2,0,normal
4522,78.54,2,0,normal
4523,55.53,2,0,normal
4524,64.51,2,0,normal
4525,57.07,2,0,normal
4526,79.67,2,0,normal
4527,81.77,2,0,normal
4528,93.86,2,0,normal
4529,83.03,2,0,normal
4530,136.69,2,0,normal
4531,70.63,2,0,normal
4532,127.66,2,0,normal
4533,120.7,2,0,normal
4534,140.52,2,0,normal
4535,142.78,2,0,normal
4536,120.17,2,0,normal
4537,136.25,2,0,normal
4538,157.03,2,0,normal
4539,149.53,2,0,normal
4540,151.18,2,0,normal
4541,118.22,2,0,normal
4542,138.67,2,0,normal
4543,137.74,2,0,normal
4544,94.65,2,0,normal
4545,82.13,2,0,normal
4546,86.07,2,0,normal
4547,71.82,2,0,normal
4548,83.45,2,0,normal
4549,44.12,2,0,normal
4550,86.61,2,0,normal
4551,44.51,2,0,normal
4552,38.9,2,0,normal
4553,68.46,2,0,normal
4554,70.07,2,0,normal
4555,83.42,2,0,normal
4556,64.78,2,0,normal
4557,77.65,2,0,normal
4558,100.4,2,0,normal
4559,135.96,2,0,normal
4560,223.05,2,0,scanning
4561,239.04,2,0,scanning
4562,162.82,2,0,scanning
4563,163.81,2,0,scanning
4564,201.7,2,0,scanning
4565,226.67,2,0,scanning
4566,182.0,2,0,scanning
4567,230.29,2,0,scanning
4568,140.88,2,0,scanning
4569,184.95,2,0,scanning
4570,231.25,2,0,scanning
4571,191.35,2,0,scanning
4572,185.74,2,0,scanning
4573,162.89,2,0,scanning
4574,186.77,2,0,scanning
4575,227.57,2,0,scanning
4576,229.9,2,0,scanning
4577,239.03,2,0,scanning
4578,187.35,2,0,scanning
4579,178.96,2,0,scanning
4580,171.89,2,0,scanning
4581,190.51,2,0,scanning
4582,264.95,2,0,scanning
4583,210.7,2,0,scanning
4584,161.92,2,0,scanning
4585,304.84,2,0,scanning
4586,173.5,2,0,scanning
4587,243.24,2,0,scanning
4588,246.56,2,0,scanning
4589,221.21,2,0,scanning
4590,223.71,2,0,scanning
4591,193.4,2,0,scanning
4592,239.32,2,0,scanning
4593,195.46,2,0,scanning
4594,184.29,2,0,scanning
4595,222.94,2,0,scanning
4596,168.98,2,0,scanning
4597,208.4,2,0,scanning
4598,168.09,2,0,scanning
4599,270.9,2,0,scanning
4600,167.36,2,0,scanning
4601,163.81,2,0,scanning
4602,198.74,2,0,scanning
4603,185.65,2,0,scanning
4604,187.02,2,0,scanning
4605,171.26,2,0,scanning
4606,197.84,2,0,scanning
4607,186.21,2,0,scanning
4608,40.88,2,0,idle
4609,26.13,2,0,idle
4610,38.76,2,0,idle
4611,22.71,2,0,idle
4612,26.32,2,0,idle
4613,43.56,2,0,idle
4614,24.32,2,0,idle
4615,37.1,2,0,idle
4616,39.58,2,0,idle
4617,34.2,2,0,idle
4618,44.75,2,0,idle
4619,25.21,2,0,idle
4620,11.52,2,0,idle
4621,36.81,2,0,idle
4622,17.91,2,0,idle
4623,18.85,2,0,idle
4624,23.37,2,0,idle
4625,17.23,2,0,idle
4626,10.0,2,0,idle
4627,18.11,2,0,idle
4628,36.18,2,0,idle
4629,33.23,2,0,idle
4630,18.55,2,0,idle
4631,24.24,2,0,idle
4632,26.23,2,0,idle
4633,41.9,2,0,idle
4634,30.1,2,0,idle
4635,33.31,2,0,idle
4636,19.66,2,0,idle
4637,39.59,2,0,idle
4638,26.24,2,0,idle
4639,26.71,2,0,idle
4640,32.62,2,0,idle
4641,25.26,2,0,idle
4642,36.93,2,0,idle
4643,37.05,2,0,idle
4644,38.13,2,0,idle
4645,28.64,2,0,idle
4646,20.66,2,0,idle
4647,26.06,2,0,idle
4648,39.55,2,0,idle
4649,27.02,2,0,idle
4650,22.19,2,0,idle
4651,18.21,2,0,idle
4652,17.33,2,0,idle
4653,34.56,2,0,idle
4654,41.46,2,0,idle
4655,21.01,2,0,idle
4656,151.73,2,0,normal
4657,121.78,2,0,normal
4658,130.46,2,0,normal
4659,123.25,2,0,normal
4660,140.34,2,0,normal
4661,106.52,2,0,normal
4662,136.21,2,0,normal
4663,111.13,2,0,normal
4664,114.42,2,0,normal
4665,80.31,2,0,normal
4666,78.09,2,0,normal
4667,75.63,2,0,normal
4668,106.38,2,0,normal
4669,36.49,2,0,normal
4670,41.35,2,0,normal
4671,41.9,2,0,normal
4672,67.78,2,0,normal
4673,63.64,2,0,normal
4674,66.72,2,0,normal
4675,65.35,2,0,normal
4676,69.98,2,0,normal
4677,84.9,2,0,normal
4678,68.51,2,0,normal
4679,94.13,2,0,normal
4680,99.98,2,0,normal
4681,101.69,2,0,normal
4682,113.39,2,0,normal
4683,124.72,2,0,normal
4684,134.66,2,0,normal
4685,166.54,2,0,normal
4686,105.99,2,0,normal
4687,139.91,2,0,normal
4688,141.49,2,0,normal
4689,161.06,2,0,normal
4690,142.0,2,0,normal
4691,170.01,2,0,normal
4692,128.79,2,0,normal
4693,73.87,2,0,normal
4694,123.34,2,0,normal
4695,87.13,2,0,normal
4696,100.33,2,0,normal
4697,84.79,2,0,normal
4698,81.49,2,0,normal
4699,86.85,2,0,normal
4700,89.52,2,0,normal
4701,68.52,2,0,normal
4702,47.19,2,0,normal
4703,55.52,2,0,normal
4704,41.12,2,0,normal
4705,75.11,2,0,normal
4706,86.59,2,0,normal
4707,65.36,2,0,normal
4708,90.63,2,0,normal
4709,69.88,2,0,normal
4710,91.82,2,0,normal
4711,117.76,2,0,normal
4712,119.05,2,0,normal
4713,117.73,2,0,normal
4714,147.24,2,0,normal
4715,145.25,2,0,normal
4716,133.37,2,0,normal
4717,121.91,2,0,normal
4718,162.05,2,0,normal
4719,150.26,2,0,normal
4720,163.76,2,0,normal
4721,124.06,2,0,normal
4722,129.14,2,0,normal
4723,157.45,2,0,normal
4724,95.0,2,0,normal
4725,104.33,2,0,normal
4726,104.19,2,0,normal
4727,87.88,2,0,normal
4728,55.36,2,0,normal
4729,50.65,2,0,normal
4730,61.0,2,0,normal
4731,44.38,2,0,normal
4732,71.31,2,0,normal
4733,57.59,2,0,normal
4734,87.02,2,0,normal
4735,74.44,2,0,normal
4736,82.86,2,0,normal
4737,75.26,2,0,normal
4738,101.91,2,0,normal
4739,83.92,2,0,normal
4740,83.64,2,0,normal
4741,104.02,2,0,normal
4742,106.72,2,0,normal
4743,149.91,2,0,normal
4744,132.86,2,0,normal
4745,103.83,2,0,normal
4746,139.87,2,0,normal
4747,128.03,2,0,normal
4748,168.37,2,0,normal
4749,143.78,2,0,normal
4750,152.31,2,0,normal
4751,125.9,2,0,normal
4752,124.45,2,0,normal
4753,109.76,2,0,normal
4754,106.76,2,0,normal
4755,102.11,2,0,normal
4756,100.92,2,0,normal
4757,84.71,2,0,normal
4758,83.1,2,0,normal
4759,79.31,2,0,normal
4760,89.32,2,0,normal
4761,80.88,2,0,normal
4762,65.29,2,0,normal
4763,57.75,2,0,normal
4764,68.8,2,0,normal
4765,37.63,2,0,normal
4766,66.66,2,0,normal
4767,91.6,2,0,normal
4768,93.76,2,0,normal
4769,118.62,2,0,normal
4770,107.56,2,0,normal
4771,126.89,2,0,normal
4772,102.95,2,0,normal
4773,133.9,2,0,normal
4774,130.08,2,0,normal
4775,148.19,2,0,normal
4776,142.11,2,0,normal
4777,121.11,2,0,normal
4778,131.95,2,0,normal
4779,143.32,2,0,normal
4780,127.59,2,0,normal
4781,130.02,2,0,normal
4782,91.59,2,0,normal
4783,111.13,2,0,normal
4784,105.86,2,0,normal
4785,99.32,2,0,normal
4786,93.34,2,0,normal
4787,68.17,2,0,normal
4788,78.16,2,0,normal
4789,68.53,2,0,normal
4790,67.6,2,0,normal
4791,73.35,2,0,normal
4792,67.55,2,0,normal
4793,57.77,2,0,normal
4794,84.2,2,0,normal
4795,95.75,2,0,normal
4796,54.61,2,0,normal
4797,48.57,2,0,normal
4798,104.44,2,0,normal
4799,106.88,2,0,normal
4800,92.34,2,0,normal
4801,91.46,2,0,normal
4802,119.22,2,0,normal
4803,142.45,2,0,normal
4804,125.7,2,0,normal
4805,136.02,2,0,normal
4806,163.22,2,0,normal
4807,139.85,2,0,normal
4808,160.82,2,0,normal
4809,107.44,2,0,normal
4810,135.6,2,0,normal
4811,114.4,2,0,normal
4812,145.52,2,0,normal
4813,128.12,2,0,normal
4814,105.03,2,0,normal
4815,95.21,2,0,normal
4816,73.22,2,0,normal
4817,84.82,2,0,normal
4818,81.13,2,0,normal
4819,96.39,2,0,normal
4820,42.89,2,0,normal
4821,66.24,2,0,normal
4822,50.85,2,0,normal
4823,68.04,2,0,normal
4824,46.14,2,0,normal
4825,46.28,2,0,normal
4826,81.22,2,0,normal
4827,60.51,2,0,normal
4828,95.26,2,0,normal
4829,83.8,2,0,normal
4830,121.76,2,0,normal
4831,116.63,2,0,normal
4832,120.87,2,0,normal
4833,112.17,2,0,normal
4834,118.34,2,0,normal
4835,131.07,2,0,normal
4836,126.55,2,0,normal
4837,132.31,2,0,normal
4838,116.54,2,0,normal
4839,126.4,2,0,normal
4840,119.4,2,0,normal
4841,107.55,2,0,normal
4842,122.0,2,0,normal
4843,133.47,2,0,normal
4844,104.74,2,0,normal
4845,95.45,2,0,normal
4846,108.19,2,0,normal
4847,87.12,2,0,normal
4848,175.32,2,0,scanning
4849,232.44,2,0,scanning
4850,191.32,2,0,scanning
4851,131.12,2,0,scanning
4852,166.99,2,0,scanning
4853,174.33,2,0,scanning
4854,189.98,2,0,scanning
4855,174.89,2,0,scanning
4856,148.7,2,0,scanning
4857,222.38,2,0,scanning
4858,157.75,2,0,scanning
4859,218.5,2,0,scanning
4860,188.94,2,0,scanning
4861,184.28,2,0,scanning
4862,190.65,2,0,scanning
4863,194.56,2,0,scanning
4864,187.58,2,0,scanning
4865,195.65,2,0,scanning
4866,167.54,2,0,scanning
4867,238.98,2,0,scanning
4868,158.75,2,0,scanning
4869,248.86,2,0,scanning
4870,225.32,2,0,scanning
4871,150.04,2,0,scanning
4872,171.34,2,0,scanning
4873,163.66,2,0,scanning
4874,158.41,2,0,scanning
4875,203.07,2,0,scanning
4876,219.35,2,0,scanning
4877,148.81,2,0,scanning
4878,192.89,2,0,scanning
4879,193.79,2,0,scanning
4880,191.79,2,0,scanning
4881,170.62,2,0,scanning
4882,172.94,2,0,scanning
4883,240.26,2,0,scanning
4884,148.7,2,0,scanning
4885,167.74,2,0,scanning
4886,176.07,2,0,scanning
4887,203.43,2,0,scanning
4888,182.04,2,0,scanning
4889,264.91,2,0,scanning
4890,201.01,2,0,scanning
4891,203.17,2,0,scanning
4892,236.21,2,0,scanning
4893,221.97,2,0,scanning
4894,213.33,2,0,scanning
4895,158.71,2,0,scanning
4896,54.38,2,0,idle
4897,14.89,2,0,idle
4898,34.06,2,0,idle
4899,30.92,2,0,idle
4900,37.6,2,0,idle
4901,18.3,2,0,idle
4902,31.88,2,0,idle
4903,41.53,2,0,idle
4904,39.31,2,0,idle
4905,39.48,2,0,idle
4906,31.24,2,0,idle
4907,30.49,2,0,idle
4908,36.31,2,0,idle
4909,29.14,2,0,idle
4910,28.23,2,0,idle
4911,29.51,2,0,idle
4912,35.84,2,0,idle
4913,38.46,2,0,idle
4914,26.47,2,0,idle
4915,28.26,2,0,idle
4916,23.88,2,0,idle
4917,46.35,2,0,idle
4918,27.09,2,0,idle
4919,30.87,2,0,idle
4920,29.47,2,0,idle
4921,27.72,2,0,idle
4922,33.25,2,0,idle
4923,41.1,2,0,idle
4924,27.31,2,0,idle
4925,20.47,2,0,idle
4926,33.14,2,0,idle
4927,20.22,2,0,idle
4928,25.9,2,0,idle
4929,30.04,2,0,idle
4930,31.76,2,0,idle
4931,34.09,2,0,idle
4932,26.89,2,0,idle
4933,32.65,2,0,idle
4934,27.16,2,0,idle
4935,22.0,2,0,idle
4936,29.06,2,0,idle
4937,26.69,2,0,idle
4938,32.23,2,0,idle
4939,39.33,2,0,idle
4940,34.47,2,0,idle
4941,34.81,2,0,idle
4942,26.07,2,0,idle
4943,27.07,2,0,idle
4944,97.57,2,0,normal
4945,60.75,2,0,normal
4946,65.28,2,0,normal
4947,69.94,2,0,normal
4948,80.4,2,0,normal
4949,100.82,2,0,normal
4950,97.8,2,0,normal
4951,104.99,2,0,normal
4952,107.94,2,0,normal
4953,128.0,2,0,normal
4954,116.49,2,0,normal
4955,142.78,2,0,normal
4956,160.06,2,0,normal
4957,161.9,2,0,normal
4958,129.67,2,0,normal
4959,146.67,2,0,normal
4960,149.96,2,0,normal
4961,116.17,2,0,normal
4962,111.33,2,0,normal
4963,106.9,2,0,normal
4964,116.28,2,0,normal
4965,69.18,2,0,normal
4966,133.42,2,0,normal
4967,94.29,2,0,normal
4968,81.14,2,0,normal
4969,38.07,2,0,normal
4970,23.36,2,0,normal
4971,55.56,2,0,normal
4972,44.41,2,0,normal
4973,75.87,2,0,normal
4974,65.41,2,0,normal
4975,68.72,2,0,normal
4976,58.15,2,0,normal
4977,71.15,2,0,normal
4978,96.58,2,0,normal
4979,94.02,2,0,normal
4980,115.35,2,0,normal
4981,93.68,2,0,normal
4982,116.27,2,0,normal
4983,94.53,2,0,normal
4984,145.89,2,0,normal
4985,136.33,2,0,normal
4986,159.57,2,0,normal
4987,132.03,2,0,normal
4988,159.38,2,0,normal
4989,145.29,2,0,normal
4990,134.23,2,0,normal
4991,121.0,2,0,normal
4992,111.99,2,0,normal
4993,113.41,2,0,normal
4994,108.73,2,0,normal
4995,101.23,2,0,normal
4996,100.93,2,0,normal
4997,85.86,2,0,normal
4998,67.24,2,0,normal
4999,72.43,2,0,normal
5000,83.23,2,0,normal
5001,40.08,2,0,normal
5002,59.82,2,0,normal
5003,64.89,2,0,normal
5004,59.61,2,0,normal
5005,64.6,2,0,normal
5006,72.13,2,0,normal
5007,76.99,2,0,normal
5008,84.11,2,0,normal
5009,93.73,2,0,normal
5010,126.04,2,0,normal
5011,131.99,2,0,normal
5012,116.06,2,0,normal
5013,131.65,2,0,normal
5014,118.16,2,0,normal
5015,136.68,2,0,normal
5016,158.92,2,0,normal
5017,136.81,2,0,normal
5018,160.52,2,0,normal
5019,128.21,2,0,normal
5020,125.51,2,0,normal
5021,111.79,2,0,normal
5022,112.69,2,0,normal
5023,121.82,2,0,normal
5024,106.41,2,0,normal
5025,96.23,2,0,normal
5026,114.2,2,0,normal
5027,89.84,2,0,normal
5028,62.63,2,0,normal
5029,89.35,2,0,normal
5030,78.98,2,0,normal
5031,47.61,2,0,normal
5032,52.69,2,0,normal
5033,36.45,2,0,normal
5034,62.48,2,0,normal
5035,74.22,2,0,normal
5036,81.94,2,0,normal
5037,89.15,2,0,normal
5038,72.71,2,0,normal
5039,122.37,2,0,normal
5040,104.36,2,0,normal
5041,85.26,2,0,normal
5042,112.21,2,0,normal
5043,124.1,2,0,normal
5044,121.28,2,0,normal
5045,127.37,2,0,normal
5046,110.74,2,0,normal
5047,141.94,2,0,normal
5048,127.81,2,0,normal
5049,153.87,2,0,normal
5050,136.05,2,0,normal
5051,127.35,2,0,normal
5052,109.32,2,0,normal
5053,100.03,2,0,normal
5054,90.41,2,0,normal
5055,117.72,2,0,normal
5056,105.7,2,0,normal
5057,94.49,2,0,normal
5058,90.89,2,0,normal
5059,94.7,2,0,normal
5060,80.54,2,0,normal
5061,94.78,2,0,normal
5062,54.8,2,0,normal
5063,76.13,2,0,normal
5064,35.7,2,0,normal
5065,54.31,2,0,normal
5066,63.58,2,0,normal
5067,88.77,2,0,normal
5068,66.35,2,0,normal
5069,87.62,2,0,normal
5070,101.14,2,0,normal
5071,105.39,2,0,normal
5072,107.13,2,0,normal
5073,144.72,2,0,normal
5074,145.76,2,0,normal
5075,123.12,2,0,normal
5076,120.44,2,0,normal
5077,167.73,2,0,normal
5078,108.19,2,0,normal
5079,140.62,2,0,normal
5080,126.26,2,0,normal
5081,145.93,2,0,normal
5082,111.7,2,0,normal
5083,128.35,2,0,normal
5084,111.52,2,0,normal
5085,131.17,2,0,normal
5086,104.64,2,0,normal
5087,61.4,2,0,normal
5088,81.74,2,0,normal
5089,69.28,2,0,normal
5090,51.83,2,0,normal
5091,35.84,2,0,normal
5092,64.04,2,0,normal
5093,61.48,2,0,normal
5094,83.02,2,0,normal
5095,67.58,2,0,normal
5096,41.84,2,0,normal
5097,63.42,2,0,normal
5098,93.48,2,0,normal
5099,114.39,2,0,normal
5100,125.76,2,0,normal
5101,101.88,2,0,normal
5102,113.81,2,0,normal
5103,105.63,2,0,normal
5104,102.7,2,0,normal
5105,125.65,2,0,normal
5106,134.64,2,0,normal
5107,132.67,2,0,normal
5108,149.81,2,0,normal
5109,148.43,2,0,normal
5110,129.42,2,0,normal
5111,137.92,2,0,normal
5112,125.75,2,0,normal
5113,120.98,2,0,normal
5114,118.38,2,0,normal
5115,101.0,2,0,normal
5116,101.15,2,0,normal
5117,90.33,2,0,normal
5118,68.24,2,0,normal
5119,42.67,2,0,normal
5120,58.64,2,0,normal
5121,59.53,2,0,normal
5122,48.02,2,0,normal
5123,49.87,2,0,normal
5124,63.74,2,0,normal
5125,50.0,2,0,normal
5126,102.72,2,0,normal
5127,82.48,2,0,normal
5128,49.34,2,0,normal
5129,109.1,2,0,normal
5130,77.71,2,0,normal
5131,94.25,2,0,normal
5132,95.63,2,0,normal
5133,129.12,2,0,normal
5134,144.13,2,0,normal
5135,161.23,2,0,normal
5136,189.01,2,0,scanning
5137,263.37,2,0,scanning
5138,214.41,2,0,scanning
5139,210.94,2,0,scanning
5140,232.96,2,0,scanning
5141,158.05,2,0,scanning
5142,169.92,2,0,scanning
5143,250.2,2,0,scanning
5144,230.05,2,0,scanning
5145,231.01,2,0,scanning
5146,245.89,2,0,scanning
5147,187.82,2,0,scanning
5148,171.97,2,0,scanning
5149,226.82,2,0,scanning
5150,200.29,2,0,scanning
5151,190.92,2,0,scanning
5152,207.14,2,0,scanning
5153,208.43,2,0,scanning
5154,221.5,2,0,scanning
5155,230.9,2,0,scanning
5156,210.85,2,0,scanning
5157,177.05,2,0,scanning
5158,178.88,2,0,scanning
5159,209.9,2,0,scanning
5160,174.18,2,0,scanning
5161,112.95,2,0,scanning
5162,183.99,2,0,scanning
5163,231.99,2,0,scanning
5164,210.9,2,0,scanning
5165,183.55,2,0,scanning
5166,205.26,2,0,scanning
5167,195.62,2,0,scanning
5168,160.37,2,0,scanning
5169,247.18,2,0,scanning
5170,221.05,2,0,scanning
5171,164.88,2,0,scanning
5172,231.39,2,0,scanning
5173,252.3,2,0,scanning
5174,204.64,2,0,scanning
5175,199.77,2,0,scanning
5176,151.53,2,0,scanning
5177,176.86,2,0,scanning
5178,223.08,2,0,scanning
5179,188.68,2,0,scanning
5180,140.25,2,0,scanning
5181,213.17,2,0,scanning
5182,195.87,2,0,scanning
5183,274.9,2,0,scanning
5184,22.83,2,0,idle
5185,42.11,2,0,idle
5186,29.03,2,0,idle
5187,39.25,2,0,idle
5188,31.83,2,0,idle
5189,28.89,2,0,idle
5190,27.27,2,0,idle
5191,23.31,2,0,idle
5192,25.98,2,0,idle
5193,35.23,2,0,idle
5194,21.07,2,0,idle
5195,42.59,2,0,idle
5196,29.42,2,0,idle
5197,31.53,2,0,idle
5198,19.4,2,0,idle
5199,23.96,2,0,idle
5200,33.12,2,0,idle
5201,32.0,2,0,idle
5202,39.61,2,0,idle
5203,20.88,2,0,idle
5204,29.0,2,0,idle
5205,29.55,2,0,idle
5206,30.02,2,0,idle
